group,family,channel,sigma_psf_screen_px,d_rec_screen_px,symRes,sub_screen_px,symCellPx_screen_px,colCellPx_screen_px,colorBits,colorFmt,calibMode,denseN,winFrac,pilotSide_screen_px,frames,bitsPerCell,cellErrRate,bitErrRate,rsBlockFail,fileSuccess,meets,calibOverhead,netThroughput_bit_per_screenpx2,effectiveRate_MBps
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),无,0,0.3333333333333333,,1,4,0.8126666666666666,0.35441666666666666,1,0,false,0,0.0625,0.486
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),无,0,0.5,,1,4,0.8126666666666666,0.3545833333333333,1,0,false,0,0.0625,0.486
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),无,0,0.6666666666666666,,1,4,0.8123333333333334,0.3555,1,0,false,0,0.0625,0.486
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),无,0,1,,1,4,0.8106666666666666,0.3655,1,0,false,0,0.0625,0.486
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),四角,0,0.3333333333333333,,1,4,0,0,0,1,true,0,0.0625,0.486
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),四角,0,0.5,,1,4,0,0,0,1,true,0,0.0625,0.486
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),四角,0,0.6666666666666666,,1,4,0.0003333333333333333,0.00008333333333333333,0,1,true,0,0.0625,0.486
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),四角,0,1,,1,4,0.19733333333333333,0.10358333333333333,1,0,false,0,0.0625,0.486
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),密集N=3,3,0.3333333333333333,,1,4,0,0,0,1,true,0.1111111111111111,0.05555555555555555,0.43199999999999994
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),密集N=3,3,0.5,,1,4,0,0,0,1,true,0.1111111111111111,0.05555555555555555,0.43199999999999994
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),密集N=3,3,0.6666666666666666,,1,4,0,0,0,1,true,0.1111111111111111,0.05555555555555555,0.43199999999999994
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),密集N=3,3,1,,1,4,0.17933333333333334,0.09333333333333334,1,0,false,0.1111111111111111,0.05555555555555555,0.43199999999999994
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),密集N=4,4,0.3333333333333333,,1,4,0,0,0,1,true,0.06296296296296296,0.05856481481481481,0.4554
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),密集N=4,4,0.5,,1,4,0,0,0,1,true,0.06296296296296296,0.05856481481481481,0.4554
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),密集N=4,4,0.6666666666666666,,1,4,0,0,0,1,true,0.06296296296296296,0.05856481481481481,0.4554
B,纯颜色型,web_locked,1.031678,5,,,,8,4,4 bit (16色),密集N=4,4,1,,1,4,0.17933333333333334,0.09333333333333334,1,0,false,0.06296296296296296,0.05856481481481481,0.4554
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),无,0,0.3333333333333333,,1,5,0.8946666666666667,0.3758,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),无,0,0.5,,1,5,0.8943333333333333,0.3752666666666667,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),无,0,0.6666666666666666,,1,5,0.891,0.37246666666666667,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),无,0,1,,1,5,0.8946666666666667,0.37166666666666665,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),四角,0,0.3333333333333333,,1,5,0.033666666666666664,0.012133333333333333,0.20918484767542678,0,false,0,0.078125,0.6075
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),四角,0,0.5,,1,5,0.033,0.012733333333333333,0.18624001310806615,0,false,0,0.078125,0.6075
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),四角,0,0.6666666666666666,,1,5,0.059666666666666666,0.0262,0.9441829378895703,0,false,0,0.078125,0.6075
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),四角,0,1,,1,5,0.43266666666666664,0.17733333333333334,1,0,false,0,0.078125,0.6075
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),密集N=3,3,0.3333333333333333,,1,5,0,0,0,1,true,0.1111111111111111,0.06944444444444445,0.54
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),密集N=3,3,0.5,,1,5,0,0,0,1,true,0.1111111111111111,0.06944444444444445,0.54
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),密集N=3,3,0.6666666666666666,,1,5,0.015333333333333332,0.007933333333333334,0.000015382343511893826,1,true,0.1111111111111111,0.06944444444444445,0.54
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),密集N=3,3,1,,1,5,0.3576666666666667,0.1488,1,0,false,0.1111111111111111,0.06944444444444445,0.54
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),密集N=4,4,0.3333333333333333,,1,5,0,0,0,1,true,0.06296296296296296,0.07320601851851852,0.56925
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),密集N=4,4,0.5,,1,5,0,0,0,1,true,0.06296296296296296,0.07320601851851852,0.56925
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),密集N=4,4,0.6666666666666666,,1,5,0.015333333333333332,0.007933333333333334,0.000015382343511893826,1,true,0.06296296296296296,0.07320601851851852,0.56925
B,纯颜色型,web_locked,1.031678,5,,,,8,5,5 bit (32色),密集N=4,4,1,,1,5,0.3576666666666667,0.149,1,0,false,0.06296296296296296,0.07320601851851852,0.56925
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),无,0,0.3333333333333333,,1,1,0.485,0.485,1,0,false,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),无,0,0.5,,1,1,0.49266666666666664,0.49266666666666664,1,0,false,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),无,0,0.6666666666666666,,1,1,0.49266666666666664,0.49266666666666664,1,0,false,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),无,0,1,,1,1,0.49266666666666664,0.49266666666666664,1,0,false,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),四角,0,0.3333333333333333,,1,1,0,0,0,1,true,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),四角,0,0.5,,1,1,0,0,0,1,true,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),四角,0,0.6666666666666666,,1,1,0,0,0,1,true,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),四角,0,1,,1,1,0,0,0,1,true,0,0.005917159763313609,0.04601183431952662
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),密集N=3,3,0.3333333333333333,,1,1,0,0,0,1,true,0.11244979919678715,0.005251776336113686,0.04083781278962002
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),密集N=3,3,0.5,,1,1,0,0,0,1,true,0.11244979919678715,0.005251776336113686,0.04083781278962002
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),密集N=3,3,0.6666666666666666,,1,1,0,0,0,1,true,0.11244979919678715,0.005251776336113686,0.04083781278962002
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),密集N=3,3,1,,1,1,0,0,0,1,true,0.11244979919678715,0.005251776336113686,0.04083781278962002
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),密集N=4,4,0.3333333333333333,,1,1,0,0,0,1,true,0.06368330464716007,0.0055403354754605914,0.04308164865718155
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),密集N=4,4,0.5,,1,1,0,0,0,1,true,0.06368330464716007,0.0055403354754605914,0.04308164865718155
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),密集N=4,4,0.6666666666666666,,1,1,0,0,0,1,true,0.06368330464716007,0.0055403354754605914,0.04308164865718155
B,纯颜色型,web_locked,1.031678,5,,,,13,1,1 bit (2色),密集N=4,4,1,,1,1,0,0,0,1,true,0.06368330464716007,0.0055403354754605914,0.04308164865718155
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),无,0,0.3333333333333333,,1,2,0.24233333333333335,0.21383333333333332,1,0,false,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),无,0,0.5,,1,2,0.247,0.21666666666666667,1,0,false,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),无,0,0.6666666666666666,,1,2,0.247,0.21666666666666667,1,0,false,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),无,0,1,,1,2,0.247,0.21866666666666668,1,0,false,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),四角,0,0.3333333333333333,,1,2,0,0,0,1,true,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),四角,0,0.5,,1,2,0,0,0,1,true,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),四角,0,0.6666666666666666,,1,2,0,0,0,1,true,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),四角,0,1,,1,2,0,0,0,1,true,0,0.011834319526627219,0.09202366863905324
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),密集N=3,3,0.3333333333333333,,1,2,0,0,0,1,true,0.11244979919678715,0.010503552672227372,0.08167562557924005
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),密集N=3,3,0.5,,1,2,0,0,0,1,true,0.11244979919678715,0.010503552672227372,0.08167562557924005
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),密集N=3,3,0.6666666666666666,,1,2,0,0,0,1,true,0.11244979919678715,0.010503552672227372,0.08167562557924005
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),密集N=3,3,1,,1,2,0,0,0,1,true,0.11244979919678715,0.010503552672227372,0.08167562557924005
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),密集N=4,4,0.3333333333333333,,1,2,0,0,0,1,true,0.06368330464716007,0.011080670950921183,0.0861632973143631
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),密集N=4,4,0.5,,1,2,0,0,0,1,true,0.06368330464716007,0.011080670950921183,0.0861632973143631
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),密集N=4,4,0.6666666666666666,,1,2,0,0,0,1,true,0.06368330464716007,0.011080670950921183,0.0861632973143631
B,纯颜色型,web_locked,1.031678,5,,,,13,2,2 bit (4色),密集N=4,4,1,,1,2,0,0,0,1,true,0.06368330464716007,0.011080670950921183,0.0861632973143631
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),无,0,0.3333333333333333,,1,3,0.57,0.29655555555555557,1,0,false,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),无,0,0.5,,1,3,0.5846666666666667,0.30977777777777776,1,0,false,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),无,0,0.6666666666666666,,1,3,0.5856666666666667,0.31044444444444447,1,0,false,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),无,0,1,,1,3,0.6076666666666667,0.33411111111111114,1,0,false,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),四角,0,0.3333333333333333,,1,3,0,0,0,1,true,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),四角,0,0.5,,1,3,0,0,0,1,true,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),四角,0,0.6666666666666666,,1,3,0,0,0,1,true,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),四角,0,1,,1,3,0.0003333333333333333,0.00011111111111111112,0,1,true,0,0.01775147928994083,0.1380355029585799
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),密集N=3,3,0.3333333333333333,,1,3,0,0,0,1,true,0.11244979919678715,0.01575532900834106,0.12251343836886008
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),密集N=3,3,0.5,,1,3,0,0,0,1,true,0.11244979919678715,0.01575532900834106,0.12251343836886008
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),密集N=3,3,0.6666666666666666,,1,3,0,0,0,1,true,0.11244979919678715,0.01575532900834106,0.12251343836886008
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),密集N=3,3,1,,1,3,0,0,0,1,true,0.11244979919678715,0.01575532900834106,0.12251343836886008
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),密集N=4,4,0.3333333333333333,,1,3,0,0,0,1,true,0.06368330464716007,0.016621006426381774,0.12924494597154468
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),密集N=4,4,0.5,,1,3,0,0,0,1,true,0.06368330464716007,0.016621006426381774,0.12924494597154468
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),密集N=4,4,0.6666666666666666,,1,3,0,0,0,1,true,0.06368330464716007,0.016621006426381774,0.12924494597154468
B,纯颜色型,web_locked,1.031678,5,,,,13,3,3 bit (8色),密集N=4,4,1,,1,3,0,0,0,1,true,0.06368330464716007,0.016621006426381774,0.12924494597154468
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),无,0,0.3333333333333333,,1,4,0.8116666666666666,0.34741666666666665,1,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),无,0,0.5,,1,4,0.8126666666666666,0.35408333333333336,1,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),无,0,0.6666666666666666,,1,4,0.8126666666666666,0.35433333333333333,1,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),无,0,1,,1,4,0.811,0.3611666666666667,1,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),四角,0,0.3333333333333333,,1,4,0,0,0,1,true,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),四角,0,0.5,,1,4,0,0,0,1,true,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),四角,0,0.6666666666666666,,1,4,0,0,0,1,true,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),四角,0,1,,1,4,0.10533333333333333,0.05525,0.9999999643789361,0,false,0,0.023668639053254437,0.1840473372781065
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),密集N=3,3,0.3333333333333333,,1,4,0,0,0,1,true,0.11244979919678715,0.021007105344454744,0.1633512511584801
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),密集N=3,3,0.5,,1,4,0,0,0,1,true,0.11244979919678715,0.021007105344454744,0.1633512511584801
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),密集N=3,3,0.6666666666666666,,1,4,0,0,0,1,true,0.11244979919678715,0.021007105344454744,0.1633512511584801
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),密集N=3,3,1,,1,4,0.09933333333333333,0.05275,0.9999997938944729,0,false,0.11244979919678715,0.021007105344454744,0.1633512511584801
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),密集N=4,4,0.3333333333333333,,1,4,0,0,0,1,true,0.06368330464716007,0.022161341901842366,0.1723265946287262
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),密集N=4,4,0.5,,1,4,0,0,0,1,true,0.06368330464716007,0.022161341901842366,0.1723265946287262
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),密集N=4,4,0.6666666666666666,,1,4,0,0,0,1,true,0.06368330464716007,0.022161341901842366,0.1723265946287262
B,纯颜色型,web_locked,1.031678,5,,,,13,4,4 bit (16色),密集N=4,4,1,,1,4,0.099,0.052583333333333336,0.9999997731160096,0,false,0.06368330464716007,0.022161341901842366,0.1723265946287262
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),无,0,0.3333333333333333,,1,5,0.9013333333333333,0.3711333333333333,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),无,0,0.5,,1,5,0.895,0.3758666666666667,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),无,0,0.6666666666666666,,1,5,0.895,0.37593333333333334,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),无,0,1,,1,5,0.8896666666666667,0.3706,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),四角,0,0.3333333333333333,,1,5,0.031,0.0118,0.12503215523481137,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),四角,0,0.5,,1,5,0.03333333333333333,0.0112,0.19756905228395566,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),四角,0,0.6666666666666666,,1,5,0.033,0.011466666666666667,0.18624001310806615,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),四角,0,1,,1,5,0.304,0.1248,1,0,false,0,0.029585798816568046,0.23005917159763314
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),密集N=3,3,0.3333333333333333,,1,5,0,0,0,1,true,0.11244979919678715,0.02625888168056843,0.20418906394810007
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),密集N=3,3,0.5,,1,5,0,0,0,1,true,0.11244979919678715,0.02625888168056843,0.20418906394810007
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),密集N=3,3,0.6666666666666666,,1,5,0,0,0,1,true,0.11244979919678715,0.02625888168056843,0.20418906394810007
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),密集N=3,3,1,,1,5,0.223,0.0916,1,0,false,0.11244979919678715,0.02625888168056843,0.20418906394810007
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),密集N=4,4,0.3333333333333333,,1,5,0,0,0,1,true,0.06368330464716007,0.027701677377302957,0.21540824328590782
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),密集N=4,4,0.5,,1,5,0,0,0,1,true,0.06368330464716007,0.027701677377302957,0.21540824328590782
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),密集N=4,4,0.6666666666666666,,1,5,0,0,0,1,true,0.06368330464716007,0.027701677377302957,0.21540824328590782
B,纯颜色型,web_locked,1.031678,5,,,,13,5,5 bit (32色),密集N=4,4,1,,1,5,0.22366666666666668,0.09186666666666667,1,0,false,0.06368330464716007,0.027701677377302957,0.21540824328590782
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),无,0,0.3333333333333333,,1,1,0.5146666666666667,0.5146666666666667,1,0,false,0,0.1111111111111111,0.8639999999999999
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),无,0,0.5,,1,1,0.5146666666666667,0.5146666666666667,1,0,false,0,0.1111111111111111,0.8639999999999999
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),无,0,0.6666666666666666,,1,1,0.5146666666666667,0.5146666666666667,1,0,false,0,0.1111111111111111,0.8639999999999999
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),无,0,1,,1,1,0.5146666666666667,0.5146666666666667,1,0,false,0,0.1111111111111111,0.8639999999999999
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),四角,0,0.3333333333333333,,1,1,0.44133333333333336,0.44133333333333336,1,0,false,0,0.1111111111111111,0.8639999999999999
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),四角,0,0.5,,1,1,0.44633333333333336,0.44633333333333336,1,0,false,0,0.1111111111111111,0.8639999999999999
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),四角,0,0.6666666666666666,,1,1,0.4493333333333333,0.4493333333333333,1,0,false,0,0.1111111111111111,0.8639999999999999
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),四角,0,1,,1,1,0.454,0.454,1,0,false,0,0.1111111111111111,0.8639999999999999
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),密集N=3,3,0.3333333333333333,,1,1,0.44333333333333336,0.44333333333333336,1,0,false,0.11145833333333334,0.09872685185185186,0.7677000000000002
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),密集N=3,3,0.5,,1,1,0.449,0.449,1,0,false,0.11145833333333334,0.09872685185185186,0.7677000000000002
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),密集N=3,3,0.6666666666666666,,1,1,0.4533333333333333,0.4533333333333333,1,0,false,0.11145833333333334,0.09872685185185186,0.7677000000000002
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),密集N=3,3,1,,1,1,0.459,0.459,1,0,false,0.11145833333333334,0.09872685185185186,0.7677000000000002
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),密集N=4,4,0.3333333333333333,,1,1,0.44333333333333336,0.44333333333333336,1,0,false,0.0625,0.10416666666666667,0.81
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),密集N=4,4,0.5,,1,1,0.449,0.449,1,0,false,0.0625,0.10416666666666667,0.81
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),密集N=4,4,0.6666666666666666,,1,1,0.4533333333333333,0.4533333333333333,1,0,false,0.0625,0.10416666666666667,0.81
B,纯颜色型,web_auto,2.777352,13,,,,3,1,1 bit (2色),密集N=4,4,1,,1,1,0.459,0.459,1,0,false,0.0625,0.10416666666666667,0.81
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),无,0,0.3333333333333333,,1,2,0.6236666666666667,0.42733333333333334,1,0,false,0,0.2222222222222222,1.7279999999999998
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),无,0,0.5,,1,2,0.6213333333333333,0.42733333333333334,1,0,false,0,0.2222222222222222,1.7279999999999998
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),无,0,0.6666666666666666,,1,2,0.6263333333333333,0.43016666666666664,1,0,false,0,0.2222222222222222,1.7279999999999998
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),无,0,1,,1,2,0.6363333333333333,0.43466666666666665,1,0,false,0,0.2222222222222222,1.7279999999999998
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),四角,0,0.3333333333333333,,1,2,0.6933333333333334,0.463,1,0,false,0,0.2222222222222222,1.7279999999999998
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),四角,0,0.5,,1,2,0.705,0.4701666666666667,1,0,false,0,0.2222222222222222,1.7279999999999998
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),四角,0,0.6666666666666666,,1,2,0.71,0.4728333333333333,1,0,false,0,0.2222222222222222,1.7279999999999998
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),四角,0,1,,1,2,0.7163333333333334,0.476,1,0,false,0,0.2222222222222222,1.7279999999999998
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),密集N=3,3,0.3333333333333333,,1,2,0.6916666666666667,0.4613333333333333,1,0,false,0.11145833333333334,0.19745370370370371,1.5354000000000003
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),密集N=3,3,0.5,,1,2,0.7123333333333334,0.4741666666666667,1,0,false,0.11145833333333334,0.19745370370370371,1.5354000000000003
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),密集N=3,3,0.6666666666666666,,1,2,0.7163333333333334,0.47483333333333333,1,0,false,0.11145833333333334,0.19745370370370371,1.5354000000000003
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),密集N=3,3,1,,1,2,0.7246666666666667,0.48,1,0,false,0.11145833333333334,0.19745370370370371,1.5354000000000003
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),密集N=4,4,0.3333333333333333,,1,2,0.6916666666666667,0.4613333333333333,1,0,false,0.0625,0.20833333333333334,1.62
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),密集N=4,4,0.5,,1,2,0.7123333333333334,0.4741666666666667,1,0,false,0.0625,0.20833333333333334,1.62
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),密集N=4,4,0.6666666666666666,,1,2,0.7163333333333334,0.47483333333333333,1,0,false,0.0625,0.20833333333333334,1.62
B,纯颜色型,web_auto,2.777352,13,,,,3,2,2 bit (4色),密集N=4,4,1,,1,2,0.7246666666666667,0.48,1,0,false,0.0625,0.20833333333333334,1.62
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),无,0,0.3333333333333333,,1,3,0.823,0.46355555555555555,1,0,false,0,0.3333333333333333,2.592
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),无,0,0.5,,1,3,0.8273333333333334,0.46644444444444444,1,0,false,0,0.3333333333333333,2.592
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),无,0,0.6666666666666666,,1,3,0.8296666666666667,0.4682222222222222,1,0,false,0,0.3333333333333333,2.592
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),无,0,1,,1,3,0.8343333333333334,0.472,1,0,false,0,0.3333333333333333,2.592
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),四角,0,0.3333333333333333,,1,3,0.7676666666666667,0.439,1,0,false,0,0.3333333333333333,2.592
B,纯颜色型,web_auto,2.777352,13,,,,3,3,3 bit (8色),四角,0,0.5,,1,3,0.7573333333333333,0.43555555555555553,1,0,false,0,0.3333333333333333,2.592
