group,family,channel,sigma_psf_screen_px,d_rec_screen_px,colCellPx_screen_px,symRes,sub_screen_px,symCellPx_screen_px,colorBits,colorFmt,calibMode,denseN,winFrac,pilotSide_screen_px,bitsPerCell,samples,cellErrRate,rsBlockFail,fileSuccess,meets,calibOverhead,netThroughput_bit_per_screenpx2,effectiveRate_MBps
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,1,8,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=3,3,1,13,1,3000,0,0,1,true,0.1125,0.006163194444444444,0.047924999999999995
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.25,12,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.25,5,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.25,8,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.25,13,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.3333333333333333,12,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.3333333333333333,5,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.3333333333333333,8,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.3333333333333333,13,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.5,12,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.5,5,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.5,8,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.5,13,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.6666666666666666,12,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.6666666666666666,5,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.6666666666666666,8,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,0.6666666666666666,13,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,1,12,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,1,5,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,1,8,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,1,1 bit (2色),密集 N=4,4,1,13,1,3000,0,0,1,true,0.06388888888888888,0.006500771604938272,0.050550000000000005
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),无,0,0.25,0,2,400,0.235,1,0,false,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),无,0,0.3333333333333333,0,2,400,0.235,1,0,false,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),无,0,0.5,0,2,400,0.2725,1,0,false,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),无,0,0.6666666666666666,0,2,400,0.2725,1,0,false,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),无,0,1,0,2,400,0.2725,1,0,false,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.25,12,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.25,5,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.25,8,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.25,13,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.3333333333333333,12,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.3333333333333333,5,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.3333333333333333,8,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.3333333333333333,13,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.5,12,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.5,5,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.5,8,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.5,13,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.6666666666666666,12,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.6666666666666666,5,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.6666666666666666,8,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,0.6666666666666666,13,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,1,12,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,1,5,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,1,8,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),四角,0,1,13,2,3000,0,0,1,true,0,0.013888888888888888,0.10799999999999998
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.25,12,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.25,5,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.25,8,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.25,13,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.3333333333333333,12,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.3333333333333333,5,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.3333333333333333,8,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.3333333333333333,13,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.5,12,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.5,5,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.5,8,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.5,13,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.6666666666666666,12,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.6666666666666666,5,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.6666666666666666,8,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,0.6666666666666666,13,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,1,12,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,1,5,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,1,8,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=3,3,1,13,2,3000,0,0,1,true,0.1125,0.012326388888888888,0.09584999999999999
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.25,12,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.25,5,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.25,8,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.25,13,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.3333333333333333,12,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.3333333333333333,5,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.3333333333333333,8,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.3333333333333333,13,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.5,12,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.5,5,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.5,8,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.5,13,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.6666666666666666,12,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.6666666666666666,5,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.6666666666666666,8,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,0.6666666666666666,13,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,1,12,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,1,5,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,1,8,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,2,2 bit (4色),密集 N=4,4,1,13,2,3000,0,0,1,true,0.06388888888888888,0.013001543209876544,0.10110000000000001
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),无,0,0.25,0,3,400,0.57,1,0,false,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),无,0,0.3333333333333333,0,3,400,0.57,1,0,false,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),无,0,0.5,0,3,400,0.6125,1,0,false,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),无,0,0.6666666666666666,0,3,400,0.62,1,0,false,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),无,0,1,0,3,400,0.6375,1,0,false,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.25,12,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.25,5,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.25,8,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.25,13,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.3333333333333333,12,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.3333333333333333,5,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.3333333333333333,8,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.3333333333333333,13,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.5,12,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.5,5,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.5,8,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.5,13,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.6666666666666666,12,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.6666666666666666,5,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.6666666666666666,8,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,0.6666666666666666,13,3,3000,0,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,1,12,3,3000,0.0003333333333333333,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,1,5,3,3000,0.0003333333333333333,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,1,8,3,3000,0.0003333333333333333,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),四角,0,1,13,3,3000,0.0003333333333333333,0,1,true,0,0.020833333333333332,0.162
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.25,12,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.25,5,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.25,8,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.25,13,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.3333333333333333,12,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.3333333333333333,5,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.3333333333333333,8,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.3333333333333333,13,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.5,12,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.5,5,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.5,8,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.5,13,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.6666666666666666,12,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.6666666666666666,5,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.6666666666666666,8,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,0.6666666666666666,13,3,3000,0,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,1,12,3,3000,0.0003333333333333333,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,1,5,3,3000,0.0003333333333333333,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,1,8,3,3000,0.0003333333333333333,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=3,3,1,13,3,3000,0.0003333333333333333,0,1,true,0.1125,0.01848958333333333,0.14377499999999996
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=4,4,0.25,12,3,3000,0,0,1,true,0.06388888888888888,0.019502314814814816,0.15165000000000003
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=4,4,0.25,5,3,3000,0,0,1,true,0.06388888888888888,0.019502314814814816,0.15165000000000003
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=4,4,0.25,8,3,3000,0,0,1,true,0.06388888888888888,0.019502314814814816,0.15165000000000003
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=4,4,0.25,13,3,3000,0,0,1,true,0.06388888888888888,0.019502314814814816,0.15165000000000003
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=4,4,0.3333333333333333,12,3,3000,0,0,1,true,0.06388888888888888,0.019502314814814816,0.15165000000000003
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=4,4,0.3333333333333333,5,3,3000,0,0,1,true,0.06388888888888888,0.019502314814814816,0.15165000000000003
P1-1,纯颜色型,web_locked,1.031678,5,12,,,,3,3 bit (8色),密集 N=4,4,0.3333333333333333,8,3,3000,0,0,1,true,0.06388888888888888,0.019502314814814816,0.15165000000000003
